text,year
"Based on the provided phrases and the categories, here are the matches:

- ""did a lot in experiments and the design of parts""
  - [[""did a lot in experiments and the design of parts"", ""Experiments""], [""did a lot in experiments and the design of parts"", ""Parts""]]
- ""leads in modeling""
  - [[""leads in modeling"", ""Modelling""]]
- ""good programmer""
  - [[""good programmer"", ""Software""]]
- ""performance in biological experiments""
  - [[""performance in biological experiments"", ""Experiments""]]
- ""made specimens of butterflies and moths""
  - [[""made specimens of butterflies and moths"", ""Other""]]
- ""hardworking in the field of plastic""
  - [[""hardworking in the field of plastic"", ""Other""]]
- ""tries his best to compensate for his shortcomings""
  - [[""tries his best to compensate for his shortcomings"", ""Other""]]
- ""devotes lots of his time to our team""
  - [[""devotes lots of his time to our team"", ""Other""]]
- ""warm-hearted""
  - [[""warm-hearted"", ""Other""]]
- ""good at net-working and unifying our team""
  - [[""good at net-working and unifying our team"", ""Human Practices""]]

These matches are made based on the descriptions provided in the phrases and the categories available. Some of the phrases do not directly fit into the specific categories provided and are thus categorized under ""Other"".",2016
"Matching: [[""took part in the research of prion"", ""Design""], [""went to taiwan for communication"", ""Collaboration""], [""loves laughing and getting on well with others"", ""Other""]]",2016
"Based on the provided phrases and the categories, here are the matches:

- ""thermococcus kodakarensis protocols"" -> Experiments
- ""supplies"" -> Material Supply
- ""guidance"" -> Supervision
- ""use of their lab"" -> Material Supply
- ""assistance with some protocols"" -> Supervision
- ""assistance with the liquid liquid extraction protocol"" -> Supervision
- ""running the gas chromatograph"" -> Experiments
- ""teaching a biological research methods seminar"" -> Training
- ""assistance with hotel booking"" -> Administration
- ""assistance with booking flights"" -> Administration",2017
"Based on the provided phrases and the categories, here are the matches:

- ""taught a lab methods seminar"" -> [[""taught a lab methods seminar"", ""Training""]]
- ""co-president"" -> [[""co-president"", ""Administration""]]
- ""attending the giant jamboree"" -> [[""attending the giant jamboree"", ""Public Engagement""]]
- ""joined the team"" -> [[""joined the team"", ""Other""]]
- ""plans on working in infectious disease research"" -> [[""plans on working in infectious disease research"", ""Other""]]
- ""plans to continue studying genetic engineering"" -> [[""plans to continue studying genetic engineering"", ""Other""]]
- ""decided to do igem"" -> [[""decided to do igem"", ""Other""]]
- ""explorer the vast intricacies of the natural world and to forge its future conditions"" -> [[""explorer the vast intricacies of the natural world and to forge its future conditions"", ""Human Practices""]]
- ""mechanisms and regulation of archaeal transcription"" -> [[""mechanisms and regulation of archaeal transcription"", ""Experiments""], [""mechanisms and regulation of archaeal transcription"", ""Analysis""]]
- ""metabolic engineering, synechocystis tools"" -> [[""metabolic engineering, synechocystis tools"", ""Experiments""], [""metabolic engineering, synechocystis tools"", ""Parts""]]",2017
"Matching: 
- [[""bacterial pathogenesis, diagnostic microbiology"", ""Experiments""],
- [""learn about synthetic biology"", ""Training""],
- [""help cement dalhousie igem’s place in dal’s programming"", ""Public Engagement""],
- [""experience and embrace synthetic biology"", ""Training""],
- [""do his honours with a focus on influenza"", ""Experiments""],
- [""learn more about synthetic biology"", ""Training""],
- [""explore microorganisms for medical and industrial applications"", ""Experiments""],
- [""help out with the fundraising and marketing"", ""Fundraising""],
- [""participate in novel research with a practical application"", ""Experiments""],
- [""learn how to code websites"", ""Software""]]",2017
"Based on the provided phrases and the categories, here are the matches:

1. ""learn some bioinformatics and microbiology techniques""
   - [[""learn some bioinformatics and microbiology techniques"", ""Training""]]
   - [[""learn some bioinformatics and microbiology techniques"", ""Analysis""]]

2. ""learn in igem""
   - [[""learn in igem"", ""Training""]]

3. ""research and genetic engineering""
   - [[""research and genetic engineering"", ""Design""]]
   - [[""research and genetic engineering"", ""Experiments""]]

4. ""design and execute experiments""
   - [[""design and execute experiments"", ""Design""]]
   - [[""design and execute experiments"", ""Experiments""]]

5. ""experience problem solving and lab setting in microbiology and genetic engineering""
   - [[""experience problem solving and lab setting in microbiology and genetic engineering"", ""Experiments""]]
   - [[""experience problem solving and lab setting in microbiology and genetic engineering"", ""Analysis""]]

6. ""incorporating different fields of science""
   - [[""incorporating different fields of science"", ""Design""]]
   - [[""incorporating different fields of science"", ""Human Practices""]]

7. ""joined igem""
   - [[""joined igem"", ""Other""]]

8. ""help cement dalhousie igem’s place""
   - [[""help cement dalhousie igem’s place"", ""Public Engagement""]]
   - [[""help cement dalhousie igem’s place"", ""Human Practices""]]

9. ""mentor for igem""
   - [[""mentor for igem"", ""Supervision""]]
   - [[""mentor for igem"", ""Training""]]

10. ""part of igem""
    - [[""part of igem"", ""Other""]]",2017
"Based on the provided phrases and the categories, here's how each phrase matches to the categories:

1. ""faculty mentor for igem"" - Supervision
2. ""founded igem team"" - Administration
3. ""working with igem team"" - Collaboration
4. ""sponsored project"" - Fundraising
5. ""provided initial fund for registration"" - Fundraising
6. ""provided labs and research facility"" - Material Supply
7. ""provided facility for dna synthesis"" - Material Supply
8. ""provided ideas and concepts"" - Design
9. ""mediator with school authorities"" - Administration
10. ""managed team to gather funds"" - Fundraising

Matching: 
- [[""faculty mentor for igem"", ""Supervision""], 
- [""founded igem team"", ""Administration""], 
- [""working with igem team"", ""Collaboration""], 
- [""sponsored project"", ""Fundraising""], 
- [""provided initial fund for registration"", ""Fundraising""], 
- [""provided labs and research facility"", ""Material Supply""], 
- [""provided facility for dna synthesis"", ""Material Supply""], 
- [""provided ideas and concepts"", ""Design""], 
- [""mediator with school authorities"", ""Administration""], 
- [""managed team to gather funds"", ""Fundraising""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""assisted in lab activities"", ""Experiments""],
- [""helped designing experiments"", ""Design""],
- [""conducted project surveys"", ""Human Practices""],
- [""managed team work in accordance with igem deadlines"", ""Administration""],
- [""assisted with wiki page and public relations"", ""Documentation""],
- [""assisted with wiki page and public relations"", ""Public Engagement""],
- [""lab experiments"", ""Experiments""],
- [""conducting interactive talk sessions"", ""Public Engagement""],
- [""logo designing"", ""Creative Contributions""],
- [""event organizing at college level"", ""Public Engagement""],
- [""industrial visits"", ""Human Practices""]]",2017
"Matching: 
- [[""managing team’s social networking sites"", ""Public Engagement""]],
- [[""lab work and experiments"", ""Experiments""]],
- [[""content writing for wiki page"", ""Documentation""]],
- [[""attending regional meet up"", ""Collaboration""]],
- [[""literature survey for the project"", ""Design""]],
- [[""igem interlab study-2017 experiments"", ""Interlab""]],
- [[""conducting interactive session at local schools"", ""Public Engagement""]],
- [[""industrial visit and participation in village awareness campaigns"", ""Human Practices""]],
- [[""preparation of games for college event"", ""Public Engagement""]],
- [[""wiki page theme"", ""Documentation""]].",2017
"Matching: 

- [[""creating various surveys"", ""Human Practices""]]
- [[""industrial visit"", ""Public Engagement""]]
- [[""talk session at various local schools"", ""Public Engagement""]]
- [[""experiment designing"", ""Design""]]
- [[""lab work and cloning experiments"", ""Experiments""]]
- [[""bioinformatics study"", ""Analysis""]]
- [[""t shirt designing"", ""Creative Contributions""]]
- [[""cloning experiments"", ""Experiments""]]
- [[""protein profiling"", ""Experiments""]]
- [[""statistical analysis on water issues in india"", ""Analysis""]]",2017
"Based on the provided phrases and the categories, the matching would be as follows:

- [[""product formation and standardization"", ""Experiments""],
- [""data analysis for igem interlab study-2017"", ""Analysis""],
- [""data analysis for igem interlab study-2017"", ""Interlab""],
- [""wiki theme"", ""Documentation""],
- [""wiki page designing"", ""Documentation""],
- [""capturing group pictures at various events and during lab works"", ""Creative Contributions""],
- [""provided facility of gfp plate"", ""Material Supply""],
- [""gave feedback on all parts of project"", ""Supervision""],
- [""gave lab space"", ""Material Supply""],
- [""facilitated discussions within the team"", ""Administration""],
- [""provided advice on preparing for the presentation"", ""Supervision""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""lab supervisor"", ""Supervision""],
- [""gave feedback on human practices"", ""Human Practices""],
- [""lend a helping hand in the lab"", ""Supervision""],
- [""allowed her lab to share materials and plasmids"", ""Material Supply""],
- [""assisted the team by meeting with members involved in modelling"", ""Supervision""],
- [""assisted the team by meeting with members involved in modelling"", ""Modelling""],
- [""gave team access to materials for the fluidic device"", ""Material Supply""],
- [""allowed lab to share plasmids containing recombinase parts"", ""Material Supply""],
- [""gave feedback on approach to human practices"", ""Human Practices""],
- [""assisted the team in obtaining tyrosine recombinases"", ""Material Supply""],
- [""helped with design and implementation of the microfluidic device"", ""Design""],
- [""helped with design and implementation of the microfluidic device"", ""Hardware""]]",2017
"Based on the provided phrases and the categories, here are the matches:

- [[""gave advice on chromosomal integration"", ""Supervision""],
- [""supported the modelling efforts"", ""Supervision""],
- [""supported the modelling efforts"", ""Modelling""],
- [""assisted the team during a meeting on human practices"", ""Supervision""],
- [""assisted the team during a meeting on human practices"", ""Human Practices""],
- [""helped the team use equipment and troubleshoot"", ""Training""],
- [""helped the team use equipment and troubleshoot"", ""Experiments""],
- [""worked in wet and dry lab"", ""Experiments""],
- [""worked in wet and dry lab"", ""Analysis""],
- [""designed primers, oligos, and assembly methods"", ""Design""],
- [""designed primers, oligos, and assembly methods"", ""Parts""],
- [""helped with modelling in the dry lab"", ""Modelling""],
- [""worked and troubleshoot in the wet lab"", ""Experiments""],
- [""organised materials and work schedule in the wet lab"", ""Administration""],
- [""organised materials and work schedule in the wet lab"", ""Material Supply""],
- [""worked on human practices in the dry lab"", ""Human Practices""],
- [""worked on human practices in the dry lab"", ""Analysis""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""contributed to wet lab work"", ""Experiments""],
- [""worked in the wet lab and clean room"", ""Experiments""],
- [""helped design the microfluidic device"", ""Design""],
- [""helped design the microfluidic device"", ""Hardware""],
- [""was the team’s human practices expert"", ""Human Practices""],
- [""helped in the biology wet lab"", ""Experiments""],
- [""worked extensively in the wet lab"", ""Experiments""],
- [""involved in nearly every aspect of the project"", ""Administration""],
- [""crucial to the success of the modelling"", ""Modelling""],
- [""helped develop the wiki"", ""Documentation""],
- [""helped develop the oligo designer software"", ""Software""]]",2017
"Based on the provided phrases and the categories, here are the matches:

- [[""instrumental in creating the wiki"", ""Documentation""],
- [""participate in the interlab measurement study"", ""Interlab""],
- [""improve the characterization of an existing biobrick part or device"", ""Parts""],
- [""document at least one new substantial contribution to the iGEM community"", ""Documentation""],
- [""participated in iGEM"", ""Other""],
- [""attended iGEM"", ""Other""],
- [""responsible for human practice"", ""Human Practices""],
- [""responsible for wiki"", ""Documentation""],
- [""leader of gzhs-united"", ""Administration""],
- [""participated in any competition"", ""Other""]]",2017
"Based on the provided phrases and the categories, here are the matches:

- ""making gel"" matches with [""Experiments""] because it's a common laboratory procedure in synthetic biology.
- ""making the blank control of pcr"" matches with [""Experiments""] because it's a specific step in PCR, a common experiment in synthetic biology.
- ""devoting to international genetically engineered machine competition"" could match with [""Other""] as it expresses a general commitment rather than a specific activity or role.
- ""loves biology"" matches with [""Other""] because it expresses a personal interest rather than a specific contribution to the iGEM competition.
- ""participated in a business imitation challenge"" matches with [""Entrepreneurship""] because it involves activities related to building a business case or commercializing the project.
- ""took part in guangdong geography olympiad"" matches with [""Other""] because it's unrelated to the specific tasks or roles in the iGEM competition.
- ""giving comments and suggestions for presentation"" matches with [""Supervision""], and could also match with [""Creative Contributions""] if the comments are specifically about the creative aspect of the presentation.
- ""giving comments and suggestions for modeling"" matches with [""Supervision""], and also [""Modelling""] if the person is actively involved in the modeling process.
- ""design the poster"" matches with [""Creative Contributions""] because it involves creating promotional or informative materials.
- ""design the wiki"" matches with [""Documentation""] because it involves creating and managing the team's wiki website.

The output as a list of lists would be:

```plaintext
[[""making gel"", ""Experiments""],
[""making the blank control of pcr"", ""Experiments""],
[""devoting to international genetically engineered machine competition"", ""Other""],
[""loves biology"", ""Other""],
[""participated in a business imitation challenge"", ""Entrepreneurship""],
[""took part in guangdong geography olympiad"", ""Other""],
[""giving comments and suggestions for presentation"", ""Supervision""],
[""giving comments and suggestions for presentation"", ""Creative Contributions""],
[""giving comments and suggestions for modeling"", ""Supervision""],
[""giving comments and suggestions for modeling"", ""Modelling""],
[""design the poster"", ""Creative Contributions""],
[""design the wiki"", ""Documentation""]]
```",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""responsible for mathematical modeling"", ""Modelling""],
- [""responsible for wiki design"", ""Documentation""],
- [""constructing standard basic part"", ""Parts""],
- [""testifying the antioxidation of astaxanthin"", ""Experiments""],
- [""responsible for some translation work"", ""Documentation""],
- [""responsible for some human practice work"", ""Human Practices""],
- [""member of wet-lab team"", ""Experiments""],
- [""advisor"", ""Supervision""],
- [""improvement of professional words"", ""Documentation""],
- [""guidance for the experiment"", ""Supervision""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""giving expert advises in art design"", ""Creative Contributions""],
- [""in charge of igem of guangdong experimental high school"", ""Administration""],
- [""gave training about the safety and regulation of lab"", ""Safety""],
- [""gave training about the safety and regulation of lab"", ""Training""],
- [""guided students to win prizes in biology-related competitions"", ""Supervision""],
- [""in charge of the apparatus"", ""Hardware""],
- [""helped to do some preparations for experiences"", ""Experiments""],
- [""guided the training"", ""Training""],
- [""specialized in infectious disease and pathogen biology"", ""Analysis""],
- [""participated in interlab measurement study"", ""Interlab""],
- [""submitted a new part k2415000"", ""Parts""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""improved the function of part bba_k2074101"", ""Parts""],
- [""submitted a new part bba_k2415005"", ""Parts""],
- [""provides field for experiment and activating"", ""Material Supply""],
- [""gives precious suggestions to project"", ""Supervision""],
- [""advisor in modeling"", ""Supervision""],
- [""advisor in modeling"", ""Modelling""],
- [""instruction of team project and experiment design"", ""Design""],
- [""instruction of team project and experiment design"", ""Training""],
- [""management planning of igem-hust"", ""Administration""],
- [""student leader"", ""Administration""],
- [""main member"", ""Other""],
- [""learned experimental skills"", ""Training""]]",2017
"Based on the provided phrases and the categories, here are the matches:

- ""excellent laboratory skills"" - Experiments
- ""passion for synthetic biology"" - Other
- ""building standard biobricks"" - Parts
- ""member of experiment group"" - Experiments
- ""met a cat"" - Other
- ""watch animations"" - Other
- ""construct plasmid vector with new features"" - Experiments, Parts
- ""member of the modeling part"" - Modelling
- ""finish the wiki"" - Documentation
- ""outgoing and hardworking"" - Other

The output as a list of lists:

```
[[""excellent laboratory skills"", ""Experiments""],
 [""passion for synthetic biology"", ""Other""],
 [""building standard biobricks"", ""Parts""],
 [""member of experiment group"", ""Experiments""],
 [""met a cat"", ""Other""],
 [""watch animations"", ""Other""],
 [""construct plasmid vector with new features"", ""Experiments""], [""construct plasmid vector with new features"", ""Parts""],
 [""member of the modeling part"", ""Modelling""],
 [""finish the wiki"", ""Documentation""],
 [""outgoing and hardworking"", ""Other""]]
```",2017
"Matching: 
- [""war against folly"", ""Other""],
- [""helps little"", ""Other""],
- [""member of experimental group"", ""Experiments""],
- [""loves reading and basketball"", ""Other""],
- [""just a happy guy"", ""Other""],
- [""pursuit of truth"", ""Other""],
- [""member of group for the capture part"", ""Parts""],
- [""wet lab work"", ""Experiments""],
- [""modeling"", ""Modelling""],
- [""wiki framework"", ""Documentation""]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""art and design"", ""Creative Contributions""], [""art and design"", ""Design""],
- [""human practices"", ""Human Practices""],
- [""advisor"", ""Supervision""],
- [""special thanks"", ""Other""],
- [""leader"", ""Administration""],
- [""constructing our project"", ""Experiments""], [""constructing our project"", ""Design""],
- [""experiments"", ""Experiments""],
- [""designing & coding"", ""Design""], [""designing & coding"", ""Software""],
- [""human practice"", ""Human Practices""],
- [""theory & experiment"", ""Design""], [""theory & experiment"", ""Experiments""]]",2017
"Matching: 
- [[""plasmid construction"", ""Experiments""], 
- [""parts"", ""Parts""], 
- [""help with the modeling group"", ""Modelling""], 
- [""summary after activities"", ""Documentation""], 
- [""organization of every social research"", ""Human Practices""], 
- [""contact with the pharmaceutical factory"", ""Collaboration""], 
- [""instructor"", ""Supervision""], 
- [""managing the team"", ""Administration""], 
- [""instructing team members to design and implement the project"", ""Training""], 
- [""contacting with professors and seniors"", ""Collaboration""]]",2017
"Based on the provided phrases and the categories, here are the matches:

- ""finding labs"" -> [""Material Supply""]
- ""supervising the progress of the project"" -> [""Supervision""]
- ""holding the public activity and investigation"" -> [""Public Engagement""]
- ""constructing the project theory and the experiments"" -> [""Design""], [""Experiments""]
- ""human practice with publicity"" -> [""Human Practices""], [""Public Engagement""]
- ""designing logo, ppt templates, badge and uniforms"" -> [""Creative Contributions""]
- ""decorating our wiki"" -> [""Documentation""]
- ""modeling jobs"" -> [""Modelling""]
- ""helped with the theoretical experimental group"" -> [""Supervision""], [""Experiments""]
- ""construction of our wiki"" -> [""Documentation""]",2017
"Based on the provided phrases and the categories, here are the matches:

1. ""instructed to build our theory system and offered experiment support"" - [[""instructed to build our theory system and offered experiment support"", ""Modelling""], [""instructed to build our theory system and offered experiment support"", ""Supervision""]]
2. ""helped with lab safety and course arrangement"" - [[""helped with lab safety and course arrangement"", ""Safety""], [""helped with lab safety and course arrangement"", ""Administration""]]
3. ""taught experimental skills"" - [[""taught experimental skills"", ""Training""]]
4. ""gave suggestions to our experiment and helped contact with biotechnology companies"" - [[""gave suggestions to our experiment and helped contact with biotechnology companies"", ""Supervision""], [""gave suggestions to our experiment and helped contact with biotechnology companies"", ""Entrepreneurship""]]
5. ""helped with the part construction and ta cloning"" - [[""helped with the part construction and ta cloning"", ""Parts""], [""helped with the part construction and ta cloning"", ""Experiments""]]
6. ""conducted bio-safety trainings"" - [[""conducted bio-safety trainings"", ""Safety""], [""conducted bio-safety trainings"", ""Training""]]
7. ""led to the world of synthetic biology"" - [[""led to the world of synthetic biology"", ""Public Engagement""]]
8. ""gave a chance to present our project"" - [[""gave a chance to present our project"", ""Public Engagement""]]
9. ""supported in the management of our team"" - [[""supported in the management of our team"", ""Administration""]]
10. ""lent the computer room as activity site"" - [[""lent the computer room as activity site"", ""Material Supply""]]",2017
"Based on the provided phrases and the categories, here is how they match:

- ""helped with our theory and experiment""
  - [[""helped with our theory and experiment"", ""Design""], [""helped with our theory and experiment"", ""Experiments""]]

- ""helped with our experiment""
  - [[""helped with our experiment"", ""Experiments""]]

- ""gave suggestions for our project""
  - [[""gave suggestions for our project"", ""Supervision""]]

- ""facilitated building our theory system and offered advice to our human practise work""
  - [[""facilitated building our theory system and offered advice to our human practise work"", ""Design""], [""facilitated building our theory system and offered advice to our human practise work"", ""Human Practices""]]

- ""interviewed on information about ringworm and cancers""
  - [[""interviewed on information about ringworm and cancers"", ""Human Practices""]]

- ""attended our interview on treatment of melanoma and prospect of crispr""
  - [[""attended our interview on treatment of melanoma and prospect of crispr"", ""Human Practices""]]

- ""clarified the current situation and prospect of gene therapy and melanoma""
  - [[""clarified the current situation and prospect of gene therapy and melanoma"", ""Human Practices""]]

- ""financial support""
  - [[""financial support"", ""Fundraising""]]

- ""served as a point of contact with the department of undergraduate biology""
  - [[""served as a point of contact with the department of undergraduate biology"", ""Administration""]]

- ""shared expertise on project formulation and presentation""
  - [[""shared expertise on project formulation and presentation"", ""Supervision""], [""shared expertise on project formulation and presentation"", ""Design""]]",2017
"Based on the provided phrases and the categories, the matching would be as follows:

- [[""provided insights to refine project and protocols"", ""Supervision""],
- [""helped understand the kinetics behind project"", ""Modelling""],
- [""assisted with suggestions on cell lysis and protein purification"", ""Supervision""],
- [""helped model phylogenic tree"", ""Modelling""],
- [""assisted with interlab"", ""Interlab""],
- [""provided access to a plate reader"", ""Material Supply""],
- [""acted as a liaison for transactions and access to funds"", ""Administration""],
- [""helped with setup and troubleshooting of equipment"", ""Hardware""],
- [""offered expertise during mrsa testing"", ""Experiments""],
- [""ensured safety regulations were followed"", ""Safety""]]",2017
"Based on the provided phrases and the categories, here are the matched categories:

- ""shared insights on clinical application of project"" -> Human Practices
- ""donations and support"" -> Fundraising
- ""member of women in science and engineering (wise)"" -> Public Engagement
- ""involved with pre-med society"" -> Public Engagement
- ""involved with synthetic biology club"" -> Public Engagement
- ""watching musicals"" -> Other
- ""eating ice cream"" -> Other
- ""reading"" -> Other
- ""recite the entire work of dante’s inferno in italian"" -> Other
- ""member of university scholars"" -> Public Engagement

The matches are as follows:

- [[""shared insights on clinical application of project"", ""Human Practices""],
- [""donations and support"", ""Fundraising""],
- [""member of women in science and engineering (wise)"", ""Public Engagement""],
- [""involved with pre-med society"", ""Public Engagement""],
- [""involved with synthetic biology club"", ""Public Engagement""],
- [""watching musicals"", ""Other""],
- [""eating ice cream"", ""Other""],
- [""reading"", ""Other""],
- [""recite the entire work of dante’s inferno in italian"", ""Other""],
- [""member of university scholars"", ""Public Engagement""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""chopping up meat at king kullen"", ""Other""],
- [""bartending"", ""Other""],
- [""playing volleyball"", ""Other""],
- [""attempting to sing"", ""Other""],
- [""hating on chipotle"", ""Other""],
- [""maintaining his status as someone who has never been on a plane"", ""Other""],
- [""involved with the muslim students association"", ""Other""],
- [""baking"", ""Other""],
- [""impromptu hangouts"", ""Other""],
- [""learning new languages"", ""Other""]]",2017
"Based on the provided phrases and the categories, here are the matches:

```
[[""taught herself to read/write korean"", ""Other""],
 [""member of neuroscience axis"", ""Other""],
 [""writer for stony brook young investigators review"", ""Other""],
 [""baking confections"", ""Other""],
 [""writing short stories and poems"", ""Other""],
 [""traveling to new places"", ""Other""],
 [""peer assisted learning leader at the astc"", ""Other""],
 [""member of the women’s soccer team"", ""Other""],
 [""cheers on her favorite contestants on the bachelorette"", ""Other""],
 [""member of the national society of collegiate scholars"", ""Other""]]
```

These activities are personal or extracurricular and do not directly match any of the provided categories related to the iGEM competition tasks.",2017
"Based on the provided phrases and the categories, the matching would be as follows:

- ""writer for the stony brook young investigators review"" does not directly match any of the provided categories, as it describes a role that could involve documentation or public engagement, but without a clear link to the iGEM competition or synthetic biology. It might be closest to ""Documentation"" if the writing is related to scientific documentation or ""Public Engagement"" if it involves outreach. However, without explicit connection to iGEM activities, it might best fit ""Other"".

- ""sso forever fellow"" does not provide enough context to be matched to any specific category without additional information about what being an ""sso forever fellow"" entails. It is likely ""Other"".

- ""cooking"", ""sampling cuisines of various cultures"", ""trying new foods"", and ""baking fruit crisps"" are activities that do not match any of the provided categories as they are personal interests or hobbies unrelated to the iGEM competition. These should be categorized under ""Other"".

- ""member of the honors college"" and ""member of stony brook’s club running team"" describe affiliations with organizations or groups that do not directly relate to any of the iGEM categories. These would also be categorized under ""Other"".

- ""rha senator"" could involve skills relevant to ""Administration"" or ""Human Practices"" if the role includes organizing, leadership, or addressing community concerns, but without a direct link to iGEM activities, it is more accurately placed under ""Other"".

- ""running"" is a personal activity or hobby and does not fit any of the iGEM categories, so it should be categorized under ""Other"".

The matching would then be:

- [[""writer for the stony brook young investigators review"", ""Other""], 
- [""sso forever fellow"", ""Other""], 
- [""cooking"", ""Other""], 
- [""sampling cuisines of various cultures"", ""Other""], 
- [""member of the honors college"", ""Other""], 
- [""member of stony brook’s club running team"", ""Other""], 
- [""rha senator"", ""Other""], 
- [""trying new foods"", ""Other""], 
- [""baking fruit crisps"", ""Other""], 
- [""running"", ""Other""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- [[""playing soccer"", ""Other""],
- [""partaking in spin classes with chloe"", ""Other""],
- [""member of project sunshine"", ""Public Engagement""],
- [""member of synthetic biology society"", ""Public Engagement""],
- [""founder of the club swim team"", ""Other""],
- [""swimming"", ""Other""],
- [""dancing"", ""Other""],
- [""taking spin classes"", ""Other""],
- [""involved with biochemistry society"", ""Public Engagement""],
- [""involved with community service club"", ""Public Engagement""]]",2017
"Based on the provided phrases and the categories, here is the matching:

- ""golf"" → [""Other""]
- ""traveling to different countries"" → [""Other""]
- ""camp kesem counselor"" → [""Public Engagement""]
- ""medhacks campus ambassador"" → [""Public Engagement""]
- ""vice president of 3diatrics"" → [""Entrepreneurship""]
- ""graced the stage of carnegie hall with his high school choir"" → [""Creative Contributions""]
- ""member of the red watch band care team"" → [""Human Practices""]
- ""pal leader in the academic and success tutoring center"" → [""Training""]
- ""undergraduate researcher in the chemistry department"" → [""Experiments""]
- ""eating"" → [""Other""]",2017
"Based on the provided phrases and the categories, the matching would be as follows:

- ""scavenging for memes"" → Other
- ""dreaming of owning a pet sloth"" → Other
- ""member of stony brook undergraduate fellows"" → Other
- ""camp kesam"" → Other
- ""playing video games"" → Other
- ""skating"" → Other
- ""soccer"" → Other
- ""photographer for stony brook young investigators review"" → Documentation
- ""cert"" → Other
- ""photography"" → Creative Contributions

The matches are:

- [[""scavenging for memes"", ""Other""],
- [""dreaming of owning a pet sloth"", ""Other""],
- [""member of stony brook undergraduate fellows"", ""Other""],
- [""camp kesam"", ""Other""],
- [""playing video games"", ""Other""],
- [""skating"", ""Other""],
- [""soccer"", ""Other""],
- [""photographer for stony brook young investigators review"", ""Documentation""],
- [""cert"", ""Other""],
- [""photography"", ""Creative Contributions""]]",2017
"Matching: [[""playing guitar"", ""Other""], [""longboarding"", ""Other""], [""playing basketball"", ""Other""], [""biking"", ""Other""], [""involved with environmental and greenhouse clubs"", ""Human Practices""], [""hiking"", ""Other""], [""examining critters"", ""Other""], [""advocating for the environment"", ""Human Practices""], [""fond of spicy foods"", ""Other""], [""wiki design"", ""Documentation""]]",2017
"Matching: 
- [[""designing the project"", ""Design""], 
- [""creating the appropriate protocols"", ""Design""], 
- [""conducting all of the lab work"", ""Experiments""], 
- [""allowing lab space usage"", ""Material Supply""], 
- [""troubleshooting"", ""Experiments""], 
- [""providing lab materials"", ""Material Supply""], 
- [""organizing lab space"", ""Administration""], 
- [""purchasing lab materials"", ""Material Supply""], 
- [""finding sponsors"", ""Fundraising""], 
- [""providing environment for aflatoxin b1 usage"", ""Safety""]]",2017
"Matching: [[""providing aflatoxin b1"", ""Material Supply""], [""designing iGEM wiki page"", ""Documentation""], [""favorite animal: elk"", ""Other""], [""favorite food: taco"", ""Other""], [""loves to bake"", ""Other""], [""favorite book: 1984"", ""Other""], [""plays kerbal space program"", ""Other""], [""blackbelt"", ""Other""], [""likes to play frisbee"", ""Other""], [""enjoys hiking"", ""Other""]]",2017
"Based on the provided phrases and the categories, here are the matches:

- ""plays the guitar"" -> [""Other""]
- ""assistant professor"" -> [""Supervision""]
- ""plays chess"" -> [""Other""]
- ""participating in igem"" -> [""Other""]
- ""worked in lab"" -> [""Experiments""]
- ""involvement in igem"" -> [""Other""]
- ""playing chess"" -> [""Other""]
- ""cooperate with team"" -> [""Collaboration""]
- ""baking cakes and desserts"" -> [""Other""]
- ""research at the institute of micro analysis"" -> [""Analysis""]

The output as a list of lists:

```
[[""plays the guitar"", ""Other""],
[""assistant professor"", ""Supervision""],
[""plays chess"", ""Other""],
[""participating in igem"", ""Other""],
[""worked in lab"", ""Experiments""],
[""involvement in igem"", ""Other""],
[""playing chess"", ""Other""],
[""cooperate with team"", ""Collaboration""],
[""baking cakes and desserts"", ""Other""],
[""research at the institute of micro analysis"", ""Analysis""]]
```",2017
