text,year
"Here are the matches for each phrase based on the provided categories:

- ""giving lectures about hardwares""
  - [[""giving lectures about hardwares"", ""Hardware""], [""giving lectures about hardwares"", ""Training""]]

- ""assisting writing codes of our wiki""
  - [[""assisting writing codes of our wiki"", ""Software""], [""assisting writing codes of our wiki"", ""Documentation""]]

- ""assisting proofreading our wiki""
  - [[""assisting proofreading our wiki"", ""Documentation""]]

- ""assisting our modeling""
  - [[""assisting our modeling"", ""Modelling""]]

- ""assisting the preliminary investigation""
  - [[""assisting the preliminary investigation"", ""Design""]]

- ""taking charge of proofreading our experiment logs and wiki""
  - [[""taking charge of proofreading our experiment logs and wiki"", ""Documentation""]]

- ""assisting art design""
  - [[""assisting art design"", ""Creative Contributions""]]

- ""helping with the cartography""
  - [[""helping with the cartography"", ""Other""]]

- ""assisting the wiki design""
  - [[""assisting the wiki design"", ""Documentation""]]

- ""managing human practices""
  - [[""managing human practices"", ""Human Practices""]]",2016
"Based on the provided phrases and the categories, here are the matches:

1. ""managing the encoding life association (ela)""
- [[""managing the encoding life association (ela)"", ""Administration""]]

2. ""joined nearly all the activities""
- [[""joined nearly all the activities"", ""Design""], [""joined nearly all the activities"", ""Experiments""], [""joined nearly all the activities"", ""Documentation""], [""joined nearly all the activities"", ""Interlab""], [""joined nearly all the activities"", ""Modelling""], [""joined nearly all the activities"", ""Analysis""], [""joined nearly all the activities"", ""Parts""], [""joined nearly all the activities"", ""Safety""], [""joined nearly all the activities"", ""Entrepreneurship""], [""joined nearly all the activities"", ""Hardware""], [""joined nearly all the activities"", ""Software""], [""joined nearly all the activities"", ""Human Practices""], [""joined nearly all the activities"", ""Public Engagement""], [""joined nearly all the activities"", ""Collaboration""], [""joined nearly all the activities"", ""Fundraising""], [""joined nearly all the activities"", ""Creative Contributions""], [""joined nearly all the activities"", ""Administration""], [""joined nearly all the activities"", ""Material Supply""], [""joined nearly all the activities"", ""Supervision""], [""joined nearly all the activities"", ""Training""]]

3. ""recognized as a human-figure computer""
- [[""recognized as a human-figure computer"", ""Software""], [""recognized as a human-figure computer"", ""Modelling""]]

4. ""turned to for help""
- [[""turned to for help"", ""Supervision""]]

5. ""dependable team member""
- [[""dependable team member"", ""Collaboration""]]

6. ""king of the logistic support""
- [[""king of the logistic support"", ""Administration""], [""king of the logistic support"", ""Material Supply""]]

7. ""takes control of the technology of making competence yeasts""
- [[""takes control of the technology of making competence yeasts"", ""Experiments""], [""takes control of the technology of making competence yeasts"", ""Parts""]]

8. ""stands firm amid adversities""
- [[""stands firm amid adversities"", ""Human Practices""]]

9. ""finish some boring tasks""
- [[""finish some boring tasks"", ""Administration""], [""finish some boring tasks"", ""Documentation""]]

10. ""performs main tasks of molecular cloning""
- [[""performs main tasks of molecular cloning"", ""Experiments""], [""performs main tasks of molecular cloning"", ""Parts""]]",2016
"Based on the provided phrases and the categories, here are the matches:

1. ""great experiment performer""
- [[""great experiment performer"", ""Experiments""]]

2. ""friendly among all the group leaders""
- [[""friendly among all the group leaders"", ""Collaboration""]]

3. ""did a lot in experiments and the design of parts""
- [[""did a lot in experiments and the design of parts"", ""Experiments""], [""did a lot in experiments and the design of parts"", ""Parts""]]

4. ""rigorous in his work""
- This phrase is too general and could potentially fit multiple categories based on context, but without specific context, it's difficult to assign a category. It could imply thoroughness in any task, from experiments to documentation.

5. ""focuses on the modeling task""
- [[""focuses on the modeling task"", ""Modelling""]]

6. ""leads us in modeling""
- [[""leads us in modeling"", ""Modelling""]]

7. ""cyber guy of our group""
- [[""cyber guy of our group"", ""Software""]]

8. ""good programmer""
- [[""good programmer"", ""Software""]]

9. ""performance in biological experiments""
- [[""performance in biological experiments"", ""Experiments""]]

10. ""plays a backbone role""
- This phrase is too general and could imply a significant role in any category, such as leadership, coordination, or essential support in the project. Without specific context, it's difficult to assign a category. It might imply a critical role in Administration, Supervision, or even Collaboration, depending on the context.

For the phrase ""rigorous in his work"" and ""plays a backbone role,"" without specific context indicating which area of the project they apply to, they remain unassigned to a specific category.",2016
"Matching: 

- [[""completes many missions"", ""Other""]]
- [[""devotes lots of his time to our team"", ""Other""]]
- [[""good at performing experiments"", ""Experiments""]]
- [[""in charge of our human practice work"", ""Human Practices""]]
- [[""stimulus and talker"", ""Public Engagement""]]
- [[""good at computer science"", ""Software""]]
- [[""accomplish tasks perfectly"", ""Other""]]
- [[""takes a lot of tasks"", ""Other""]]
- [[""took part in the research of prion"", ""Experiments""], [""took part in the research of prion"", ""Analysis""]]
- [[""helps us when we are in deep stress"", ""Supervision""]]",2016
"Here are the matches for each phrase according to the categories provided:

1. ""apply her bioknowledge to help us""
   - [[""apply her bioknowledge to help us"", ""Other""]]

2. ""manager of our human practice projects""
   - [[""manager of our human practice projects"", ""Human Practices""]]

3. ""helped determine the topic of the project""
   - [[""helped determine the topic of the project"", ""Design""]]

4. ""gave valuable advices in basic biology""
   - [[""gave valuable advices in basic biology"", ""Other""]]

5. ""instructed by lecture of synthetic biology""
   - [[""instructed by lecture of synthetic biology"", ""Training""]]

6. ""provided a high performance server""
   - [[""provided a high performance server"", ""Software""], [""provided a high performance server"", ""Material Supply""]]

7. ""offered beneficial advices on software programming""
   - [[""offered beneficial advices on software programming"", ""Software""]]

8. ""project management""
   - [[""project management"", ""Administration""]]

9. ""docker & unit test""
   - [[""docker & unit test"", ""Software""]]

10. ""art""
    - [[""art"", ""Creative Contributions""]]",2016
"Matching:

- [[""biology support"", ""Supervision""]]
- [[""biobrick management"", ""Parts""]]
- [[""module: pano"", ""Software""]]
- [[""module: pathway_finder"", ""Software""]]
- [[""module: forum"", ""Software""]]
- [[""module: simulation"", ""Software""], [""module: simulation"", ""Modelling""]]
- [[""module: blast"", ""Software""], [""module: blast"", ""Analysis""]]
- [[""module: abacus"", ""Software""]]
- [[""module: biobrick_manager"", ""Software""], [""module: biobrick_manager"", ""Parts""]]
- [[""managed the experiments"", ""Experiments""]]",2016
"Matching:

- [[""friendly group leader"", ""Supervision""]]
- [[""offered professional guidance in modeling"", ""Supervision""], [""offered professional guidance in modeling"", ""Modelling""]]
- [[""leads in modeling"", ""Modelling""]]
- [[""complete many missions"", ""Other""]]
- [[""devote lots of his time to our team"", ""Other""]]
- [[""accomplish given tasks perfectly"", ""Other""]]
- [[""taken a lot of tasks"", ""Other""]]",2016
"Here are the matched categories for each phrase:

- ""assistance with the liquid liquid extraction protocol""
  - [[""assistance with the liquid liquid extraction protocol"", ""Experiments""]]

- ""running the gas chromatograph for the team""
  - [[""running the gas chromatograph for the team"", ""Experiments""]]

- ""teaching a biological research methods seminar""
  - [[""teaching a biological research methods seminar"", ""Training""]]

- ""assistance with hotel booking""
  - [[""assistance with hotel booking"", ""Administration""]]

- ""assistance with booking flights""
  - [[""assistance with booking flights"", ""Administration""]]

- ""co-president""
  - [[""co-president"", ""Administration""]]

- ""joined the team""
  - [[""joined the team"", ""Other""]]

- ""decided to do igem""
  - [[""decided to do igem"", ""Other""]]

- ""igem offered an excellent way to explorer""
  - [[""igem offered an excellent way to explorer"", ""Other""]]

- ""mechanisms and regulation of archaeal transcription""
  - [[""mechanisms and regulation of archaeal transcription"", ""Analysis""], [""mechanisms and regulation of archaeal transcription"", ""Design""]]",2017
"Matching:

- [[""metabolic engineering, synechocystis tools"", ""Experiments""], [""metabolic engineering, synechocystis tools"", ""Design""]]
- [[""bacterial pathogenesis, diagnostic microbiology"", ""Experiments""], [""bacterial pathogenesis, diagnostic microbiology"", ""Design""]]
- [[""president"", ""Administration""]]
- [[""wet lab team lead"", ""Supervision""], [""wet lab team lead"", ""Experiments""]]
- [[""human practices team lead"", ""Supervision""], [""human practices team lead"", ""Human Practices""]]
- [[""fundraising team lead"", ""Supervision""], [""fundraising team lead"", ""Fundraising""]]
- [[""dry lab team lead"", ""Supervision""], [""dry lab team lead"", ""Analysis""]]
- [[""web design team lead"", ""Supervision""], [""web design team lead"", ""Documentation""], [""web design team lead"", ""Software""]]
- [[""communications team lead"", ""Supervision""], [""communications team lead"", ""Public Engagement""]]
- [[""wet lab"", ""Experiments""]]",2017
"```
[[""human practices"", ""Human Practices""],
[""interlab team lead"", ""Interlab""],
[""dry lab mentor"", ""Supervision""], [""dry lab mentor"", ""Analysis""],
[""wet lab mentor"", ""Supervision""], [""wet lab mentor"", ""Experiments""],
[""cloning mentor"", ""Supervision""], [""cloning mentor"", ""Experiments""],
[""human practices mentor"", ""Supervision""], [""human practices mentor"", ""Human Practices""],
[""dry lab/web design mentor"", ""Supervision""], [""dry lab/web design mentor"", ""Analysis""], [""dry lab/web design mentor"", ""Software""],
[""primary pi"", ""Supervision""],
[""secondary pi"", ""Supervision""],
[""faculty advisor"", ""Supervision""]]
```",2017
"Matching:

- [[""worked on metagenomic library"", ""Experiments""]]
- [[""helped with metagenomic library"", ""Experiments""]]
- [[""worked on cloning and assay development"", ""Experiments""]]
- [[""wrote the pipeline for novel cellulose-degrading enzymes extraction"", ""Software""], [""wrote the pipeline for novel cellulose-degrading enzymes extraction"", ""Analysis""]]
- [[""worked on carrying out the pipeline"", ""Analysis""]]
- [[""worked on human practices"", ""Human Practices""]]
- [[""provided peripheral help on uploading content to the wiki"", ""Documentation""]]
- [[""providing ideas and concepts"", ""Design""]]
- [[""mediator with school authorities"", ""Administration""]]
- [[""managed team to gather funds"", ""Fundraising""]]",2017
"Matching:

- [[""assisted in lab activities"", ""Experiments""]]
- [[""helped designing experiments"", ""Design""]]
- [[""conducting project surveys"", ""Human Practices""]]
- [[""outreach initiatives"", ""Public Engagement""]]
- [[""managed team work with igem deadlines"", ""Administration""]]
- [[""keeping track of team and time"", ""Administration""]]
- [[""assisted with wiki page"", ""Documentation""]]
- [[""public relation department"", ""Public Engagement""]]
- [[""lab experiments"", ""Experiments""]]
- [[""conducting interactive talk sessions"", ""Public Engagement""]]",2017
"Matching:

- [[""logo designing"", ""Creative Contributions""]]
- [[""event organizing at college level"", ""Public Engagement""]]
- [[""industrial visits"", ""Public Engagement""]]
- [[""managing team’s social networking sites"", ""Public Engagement""]]
- [[""lab work and experiments"", ""Experiments""]]
- [[""content writing for wiki page"", ""Documentation""]]
- [[""attending regional meet up"", ""Collaboration""]]
- [[""literature survey for the project"", ""Design""]]
- [[""igem interlab study-2017 experiments"", ""Interlab""]]
- [[""conducting interactive session at local schools"", ""Public Engagement""]]",2017
"Matching:

- [[""industrial visit"", ""Public Engagement""]]
- [[""participation in village awareness campaigns"", ""Public Engagement""]]
- [[""preparation of games for college event"", ""Public Engagement""]]
- [[""wiki page theme"", ""Documentation""]]
- [[""creating various surveys"", ""Human Practices""]]
- [[""talk session at various local schools"", ""Public Engagement""]]
- [[""experiment designing"", ""Design""], [""experiment designing"", ""Experiments""]]
- [[""lab work and cloning experiments"", ""Experiments""]]
- [[""bioinformatics study"", ""Analysis""]]
- [[""t shirt designing"", ""Creative Contributions""]]",2017
"Matching:

- [[""cloning experiments"", ""Experiments""]]
- [[""protein profiling"", ""Experiments""]]
- [[""statistical analysis on water issues"", ""Analysis""]]
- [[""product formation and standardization"", ""Experiments""]]
- [[""data analysis for igem interlab study-2017"", ""Analysis""], [""data analysis for igem interlab study-2017"", ""Interlab""]]
- [[""wiki theme"", ""Documentation""], [""wiki theme"", ""Software""]]
- [[""wiki page designing"", ""Documentation""], [""wiki page designing"", ""Software""]]
- [[""covering project progress by capturing pictures"", ""Documentation""], [""covering project progress by capturing pictures"", ""Public Engagement""]]
- [[""worked extensively in the wet and dry lab"", ""Experiments""], [""worked extensively in the wet and dry lab"", ""Analysis""]]
- [[""responsible for designing most of our primers, oligos, and assembly methods"", ""Design""], [""responsible for designing most of our primers, oligos, and assembly methods"", ""Parts""]]",2017
"Matching:

- [[""conceived of various experimental plans and techniques"", ""Design""], [""conceived of various experimental plans and techniques"", ""Experiments""]]
- [[""contributed significantly to work in wet lab"", ""Experiments""]]
- [[""helped with modelling"", ""Modelling""]]
- [[""design of the overall project and experimental procedures"", ""Design""], [""design of the overall project and experimental procedures"", ""Experiments""]]
- [[""contributed by designing some ordered dna"", ""Design""], [""contributed by designing some ordered dna"", ""Parts""]]
- [[""helped the team work and troubleshoot in the wet lab"", ""Experiments""]]
- [[""made sure everything stayed organised within the lab"", ""Administration""]]
- [[""contributed by performing hundreds of experiments"", ""Experiments""]]
- [[""helped the team work on human practices"", ""Human Practices""]]
- [[""helped brainstorm ideas for the project"", ""Design""]]",2017
"```
[[""catalogued parts"", ""Parts""],
 [""contributed to wet lab work"", ""Experiments""],
 [""worked in the wet lab for biology"", ""Experiments""],
 [""worked in the clean room to build the microfluidic device"", ""Hardware""],
 [""helped design the microfluidic device"", ""Design""], [""helped design the microfluidic device"", ""Hardware""],
 [""contributed to the teams research for human practices"", ""Human Practices""],
 [""was the team’s human practices expert"", ""Human Practices""],
 [""shouldered most of data collection responsibility"", ""Analysis""],
 [""analysed all of the data and drew conclusions"", ""Analysis""],
 [""helped in the biology wet lab"", ""Experiments""]]
```",2017
"Matching: 
- [[""worked extensively in the wet lab"", ""Experiments""],
- [""involved with effectively all biological experiments"", ""Experiments""],
- [""helped raise funding for the team"", ""Fundraising""],
- [""contributed to our public outreach"", ""Public Engagement""],
- [""helped design and build the microfluidic device"", ""Design""], [""helped design and build the microfluidic device"", ""Hardware""],
- [""helped design our scoring system and analyses for human practices"", ""Design""], [""helped design our scoring system and analyses for human practices"", ""Human Practices""],
- [""helped design the wiki"", ""Documentation""],
- [""crucial to the success of the modelling of the project"", ""Modelling""],
- [""developed the software for the model"", ""Software""],
- [""helped develop the model itself"", ""Modelling""]]",2017
"Here are the matched categories for each phrase:

1. ""helped develop certain aspects of the wiki""
- [[""helped develop certain aspects of the wiki"", ""Documentation""]]

2. ""helped develop the oligo designer software""
- [[""helped develop the oligo designer software"", ""Software""]]

3. ""instrumental in creating the wiki""
- [[""instrumental in creating the wiki"", ""Documentation""]]

4. ""responsible for human practice and wiki""
- [[""responsible for human practice and wiki"", ""Human Practices""], [""responsible for human practice and wiki"", ""Documentation""]]

5. ""leader of gzhs-united""
- [[""leader of gzhs-united"", ""Administration""]]

6. ""giving comments and suggestions for presentation and modeling""
- [[""giving comments and suggestions for presentation and modeling"", ""Supervision""], [""giving comments and suggestions for presentation and modeling"", ""Modelling""]]

7. ""design the poster and wiki""
- [[""design the poster and wiki"", ""Creative Contributions""], [""design the poster and wiki"", ""Documentation""]]

8. ""responsible for mathematical modeling and wiki design""
- [[""responsible for mathematical modeling and wiki design"", ""Modelling""], [""responsible for mathematical modeling and wiki design"", ""Documentation""]]

9. ""responsible for constructing standard basic part and testifying the antioxidation of astaxanthin""
- [[""responsible for constructing standard basic part and testifying the antioxidation of astaxanthin"", ""Parts""], [""responsible for constructing standard basic part and testifying the antioxidation of astaxanthin"", ""Experiments""]]

10. ""responsible for some translation work and some human practice work""
- [[""responsible for some translation work and some human practice work"", ""Human Practices""], [""responsible for some translation work and some human practice work"", ""Other""]]",2017
"Here are the matches for each phrase based on the provided categories:

1. ""one of the member of wet-lab team""
- [[""one of the member of wet-lab team"", ""Experiments""]]

2. ""in charge of the improvement of professional words and oral english""
- [[""in charge of the improvement of professional words and oral english"", ""Documentation""]]

3. ""giving expert advises in art design, from poster to wiki""
- [[""giving expert advises in art design, from poster to wiki"", ""Creative Contributions""], [""giving expert advises in art design, from poster to wiki"", ""Documentation""]]

4. ""in charge of igem of guangdong experimental high school""
- [[""in charge of igem of guangdong experimental high school"", ""Administration""]]

5. ""gave training about the safety and regulation of lab""
- [[""gave training about the safety and regulation of lab"", ""Safety""], [""gave training about the safety and regulation of lab"", ""Training""]]

6. ""guided students to win prizes in various biology-related competitions""
- [[""guided students to win prizes in various biology-related competitions"", ""Supervision""]]

7. ""in charge of the apparatus and helped to do some preparations for experiences""
- [[""in charge of the apparatus and helped to do some preparations for experiences"", ""Material Supply""], [""in charge of the apparatus and helped to do some preparations for experiences"", ""Experiments""]]

8. ""guided throughout the whole training, from project selecting, project initialization management to program construction""
- [[""guided throughout the whole training, from project selecting, project initialization management to program construction"", ""Supervision""], [""guided throughout the whole training, from project selecting, project initialization management to program construction"", ""Training""], [""guided throughout the whole training, from project selecting, project initialization management to program construction"", ""Design""]]

9. ""specialized in infectious disease and pathogen biology""
- [[""specialized in infectious disease and pathogen biology"", ""Analysis""]]

10. ""responsible for the experiment data record""
- [[""responsible for the experiment data record"", ""Documentation""], [""responsible for the experiment data record"", ""Analysis""]]",2017
"Matching: 

- [[""picture collection"", ""Documentation""]]
- [[""conclusion for improvement and suggestions of the experiment"", ""Analysis""]]
- [[""involved in the lab experiments"", ""Experiments""]]
- [[""responsible for the wiki attribution part"", ""Documentation""]]
- [[""member of human practice projects"", ""Human Practices""]]
- [[""main designer of the group poster"", ""Creative Contributions""]]
- [[""presentation powerpoint design"", ""Creative Contributions""]]
- [[""in charge of the bacteria part of the experiment"", ""Experiments""]]
- [[""designer of human practice’s content"", ""Human Practices""]]
- [[""responsible for the experimental data collection"", ""Experiments""], [""responsible for the experimental data collection"", ""Analysis""]]",2017
"Here are the matches for the provided phrases:

1. ""translate the daily reporter""
   - [[""translate the daily reporter"", ""Documentation""]]

2. ""assistance of the daily reporter""
   - [[""assistance of the daily reporter"", ""Documentation""]]

3. ""responsible for all the human practices and public engagement activities""
   - [[""responsible for all the human practices and public engagement activities"", ""Human Practices""], [""responsible for all the human practices and public engagement activities"", ""Public Engagement""]]

4. ""participated in the lab work""
   - [[""participated in the lab work"", ""Experiments""]]

5. ""wiki design""
   - [[""wiki design"", ""Documentation""]]

6. ""brought cats to meeting room""
   - [[""brought cats to meeting room"", ""Other""]]

7. ""came up with the idea of killing mosquitoes using bacterial proteins""
   - [[""came up with the idea of killing mosquitoes using bacterial proteins"", ""Design""]]

8. ""focused on bacillus subtilis and bacillus thuringiensis israelensis""
   - [[""focused on bacillus subtilis and bacillus thuringiensis israelensis"", ""Experiments""], [""focused on bacillus subtilis and bacillus thuringiensis israelensis"", ""Analysis""]]

9. ""responsible for introducing the design of the experiment in presentation""
   - [[""responsible for introducing the design of the experiment in presentation"", ""Documentation""]]

10. ""in charge of the entrepreneurship part in the giant jamboree""
    - [[""in charge of the entrepreneurship part in the giant jamboree"", ""Entrepreneurship""]]",2017
"Here are the matched categories for each phrase:

- ""poster presentation""
  - [[""poster presentation"", ""Public Engagement""], [""poster presentation"", ""Creative Contributions""]]
- ""connector of the team""
  - [[""connector of the team"", ""Collaboration""], [""connector of the team"", ""Administration""]]
- ""one of the authors of experiment and principal part in wiki, presentation and poster""
  - [[""one of the authors of experiment and principal part in wiki, presentation and poster"", ""Experiments""], [""one of the authors of experiment and principal part in wiki, presentation and poster"", ""Documentation""], [""one of the authors of experiment and principal part in wiki, presentation and poster"", ""Public Engagement""], [""one of the authors of experiment and principal part in wiki, presentation and poster"", ""Creative Contributions""]]
- ""designer of the logo of our team""
  - [[""designer of the logo of our team"", ""Creative Contributions""]]
- ""helper in laboratory""
  - [[""helper in laboratory"", ""Experiments""]]
- ""brainstorm with teammates""
  - [[""brainstorm with teammates"", ""Design""], [""brainstorm with teammates"", ""Collaboration""]]
- ""provides ideas for the project""
  - [[""provides ideas for the project"", ""Design""]]
- ""helped to make the plan of our product""
  - [[""helped to make the plan of our product"", ""Design""], [""helped to make the plan of our product"", ""Entrepreneurship""]]
- ""responsible for the advertisements of the product""
  - [[""responsible for the advertisements of the product"", ""Public Engagement""], [""responsible for the advertisements of the product"", ""Entrepreneurship""]]
- ""managed the sale of the product""
  - [[""managed the sale of the product"", ""Entrepreneurship""]]",2017
"Matching:

- [[""deal with feedback from the customers"", ""Human Practices""]]
- [[""involved the experiment"", ""Experiments""]]
- [[""video making"", ""Public Engagement""], [""video making"", ""Creative Contributions""]]
- [[""participated in the experiments"", ""Experiments""]]
- [[""did the genomic dna extraction of bacteria"", ""Experiments""]]
- [[""constructed genomic dna into expression vector"", ""Experiments""]]
- [[""transform of the vector"", ""Experiments""]]
- [[""doing experiments in the lab"", ""Experiments""]]
- [[""find places for the video shooting"", ""Public Engagement""], [""find places for the video shooting"", ""Creative Contributions""]]
- [[""member in the human practice"", ""Human Practices""]]",2017
"Matching:

- [[""take charge in the activities recording"", ""Documentation""]]
- [[""experience photographing"", ""Documentation""], [""experience photographing"", ""Creative Contributions""]]
- [[""responsible for propagandizing the project and the product"", ""Public Engagement""]]
- [[""directors of the promotional video"", ""Creative Contributions""]]
- [[""providing suggestions for video shooting"", ""Creative Contributions""]]
- [[""used the camera and the uav to make the video"", ""Creative Contributions""]]
- [[""involved in the experiment"", ""Experiments""]]
- [[""mainly responsible for the business plan of our product"", ""Entrepreneurship""]]
- [[""helped build the wiki"", ""Documentation""]]
- [[""made wonderful ppt"", ""Creative Contributions""]]",2017
"Matching:

- [""took part in several tasks for the final result"", ""Other""]
- [""wrote a final paper to summarize the result of the survey"", ""Documentation""]
- [""analyzed the market position for the product pestijelly"", ""Entrepreneurship""]
- [""set a business plan to popularize the product"", ""Entrepreneurship""]
- [""attributed to speech draft of business plan"", ""Entrepreneurship""]
- [""took part in the experiment of engineering"", ""Experiments""]
- [""conducted safety training and lab regulation"", ""Safety""], [""conducted safety training and lab regulation"", ""Training""]
- [""in charge of the apparatus"", ""Hardware""]
- [""helped to do some preparations for experiences"", ""Experiments""]
- [""monitor us to ensure our safety"", ""Safety""]",2017
"Matching:

- [""expended knowledge about gene engineering"", ""Design""]
- [""gave team members classes on molecular biology and synthetic biology"", ""Training""]
- [""introduction on virology and bacteriology"", ""Training""]
- [""advised on project idea"", ""Supervision""]
- [""provided aedes albopictus eggs"", ""Material Supply""]
- [""taught how to raise mosquito larvae"", ""Training""]
- [""took charge in personnel management and experimental development"", ""Administration""], [""took charge in personnel management and experimental development"", ""Experiments""]
- [""chief advisor for presentation"", ""Supervision""], [""chief advisor for presentation"", ""Creative Contributions""]
- [""gave suggestions on how to present a project"", ""Creative Contributions""]
- [""advised on modeling"", ""Supervision""], [""advised on modeling"", ""Modelling""]",2017
"Here are the matched categories for each phrase:

1. ""help students finish their wiki and poster""
   - [[""help students finish their wiki and poster"", ""Documentation""], [""help students finish their wiki and poster"", ""Creative Contributions""]]

2. ""directing students to design their project""
   - [[""directing students to design their project"", ""Design""], [""directing students to design their project"", ""Supervision""]]

3. ""instructed to design our project""
   - [[""instructed to design our project"", ""Design""], [""instructed to design our project"", ""Supervision""]]

4. ""gave advices on team wiki, poster and presentation""
   - [[""gave advices on team wiki, poster and presentation"", ""Documentation""], [""gave advices on team wiki, poster and presentation"", ""Creative Contributions""], [""gave advices on team wiki, poster and presentation"", ""Supervision""]]

5. ""gave lessons about synthetic biology and experimental course""
   - [[""gave lessons about synthetic biology and experimental course"", ""Training""], [""gave lessons about synthetic biology and experimental course"", ""Experiments""]]

6. ""helped training the students in experimental operation skills""
   - [[""helped training the students in experimental operation skills"", ""Training""], [""helped training the students in experimental operation skills"", ""Experiments""]]

7. ""helped to design and finish our molecular biology experiment""
   - [[""helped to design and finish our molecular biology experiment"", ""Design""], [""helped to design and finish our molecular biology experiment"", ""Experiments""]]

8. ""gave suggestions for our graphic design and speech""
   - [[""gave suggestions for our graphic design and speech"", ""Creative Contributions""], [""gave suggestions for our graphic design and speech"", ""Public Engagement""]]

9. ""provides field for experiment and activating""
   - [[""provides field for experiment and activating"", ""Material Supply""], [""provides field for experiment and activating"", ""Experiments""]]

10. ""gives precious suggestions to project""
    - [[""gives precious suggestions to project"", ""Design""], [""gives precious suggestions to project"", ""Supervision""]]",2017
"```plaintext
[[""advisor in modeling"", ""Supervision""], [""advisor in modeling"", ""Modelling""]]
[[""in charge of instruction of team project and experiment design"", ""Supervision""], [""in charge of instruction of team project and experiment design"", ""Design""], [""in charge of instruction of team project and experiment design"", ""Experiments""]]
[[""in charge of management planning of igem-hust"", ""Administration""]]
[[""in charge of building standard bioobricks"", ""Parts""]]
[[""member of experiment group"", ""Experiments""]]
[[""helping construct plasmid vector with new features"", ""Experiments""], [""helping construct plasmid vector with new features"", ""Parts""]]
[[""preparing and submitting parts"", ""Parts""], [""preparing and submitting parts"", ""Documentation""]]
[[""member of the modeling part"", ""Modelling""]]
[[""finish the wiki"", ""Documentation""]]
[[""member of experimental group"", ""Experiments""]]
```",2017
"Matching:

- [[""member of our group for the capture part"", ""Parts""]]
- [[""wet lab work"", ""Experiments""]]
- [[""modeling"", ""Modelling""]]
- [[""wiki framework"", ""Documentation""]]
- [[""art and design"", ""Creative Contributions""]]
- [[""constructing our project and the experiments"", ""Design""], [""constructing our project and the experiments"", ""Experiments""]]
- [[""leading our team"", ""Administration""]]
- [[""designing & coding"", ""Software""], [""designing & coding"", ""Design""]]
- [[""human practice"", ""Human Practices""]]
- [[""in charge of the modeling group"", ""Supervision""], [""in charge of the modeling group"", ""Modelling""]]",2017
"Matching: 
- [[""theory & experiment"", ""Design""], [""theory & experiment"", ""Experiments""]]
- [[""in charge of plasmid construction and parts"", ""Parts""], [""in charge of plasmid construction and parts"", ""Experiments""]]
- [[""help with the modeling group"", ""Modelling""], [""help with the modeling group"", ""Supervision""]]
- [[""summary after activities"", ""Documentation""]]
- [[""organization of every social research"", ""Human Practices""]]
- [[""contact with the pharmaceutical factory"", ""Collaboration""], [""contact with the pharmaceutical factory"", ""Entrepreneurship""]]
- [[""organize the activities related to the hp"", ""Human Practices""], [""organize the activities related to the hp"", ""Administration""]]
- [[""theory & experiment & human practice"", ""Design""], [""theory & experiment & human practice"", ""Experiments""], [""theory & experiment & human practice"", ""Human Practices""]]
- [[""responsible for managing the team"", ""Administration""]]
- [[""instructing team members to design and implement the project"", ""Training""], [""instructing team members to design and implement the project"", ""Design""]]",2017
"Matching:

- [[""contacting with professors and seniors"", ""Collaboration""], [""contacting with professors and seniors"", ""Supervision""]]
- [[""finding labs"", ""Material Supply""]]
- [[""supervising the progress of the project"", ""Supervision""]]
- [[""managing the team"", ""Administration""]]
- [[""holding the public activity and investigation"", ""Public Engagement""], [""holding the public activity and investigation"", ""Human Practices""]]
- [[""constructing the project theory and the experiments"", ""Design""], [""constructing the project theory and the experiments"", ""Experiments""]]
- [[""responsible for the human practice"", ""Human Practices""]]
- [[""in charge of all the tasks of designing"", ""Design""]]
- [[""in charge of modeling"", ""Modelling""]]
- [[""helped with the theoretical experimental group"", ""Design""], [""helped with the theoretical experimental group"", ""Experiments""]]",2017
"Matching: 

- [[""construction of our wiki"", ""Documentation""]]
- [[""served as a point of contact with the department of undergraduate biology"", ""Administration""]]
- [[""shared expertise on project formulation and presentation"", ""Supervision""], [""shared expertise on project formulation and presentation"", ""Design""]]
- [[""provided insights to refine project and protocols"", ""Supervision""], [""provided insights to refine project and protocols"", ""Design""]]
- [[""helped understand the kinetics behind project"", ""Supervision""], [""helped understand the kinetics behind project"", ""Modelling""]]
- [[""assisted with suggestions on cell lysis and protein purification"", ""Supervision""], [""assisted with suggestions on cell lysis and protein purification"", ""Experiments""]]
- [[""helped model phylogenic tree"", ""Modelling""]]
- [[""assisted with interlab"", ""Interlab""]]
- [[""provided access to a plate reader"", ""Material Supply""]]
- [[""acted as a liaison for transactions and access to funds"", ""Fundraising""]]",2017
"```
[[""helped with setup and troubleshooting of equipment"", ""Hardware""], [""helped with setup and troubleshooting of equipment"", ""Administration""], [""offered expertise during mrsa testing"", ""Experiments""], [""offered expertise during mrsa testing"", ""Analysis""], [""ensured safety regulations were strictly followed"", ""Safety""], [""shared insights on clinical application of project"", ""Human Practices""], [""responsible for nearly all aspects of the project"", ""Administration""], [""allowing team to utilize his lab space"", ""Material Supply""], [""helping with troubleshooting"", ""Hardware""], [""helping with troubleshooting"", ""Administration""], [""providing lab materials"", ""Material Supply""], [""helping organize space in the lab"", ""Administration""], [""helping purchase lab materials"", ""Material Supply""]]
```",2017
